model,file,true,pred,conf
MaskRCNN,dataset/test/no_tumor/no1157.jpg,no_tumor,no_tumor,0.9999932050704956
MaskRCNN,dataset/test/no_tumor/no1143.jpg,no_tumor,no_tumor,0.9999973773956299
MaskRCNN,dataset/test/no_tumor/no1194.jpg,no_tumor,no_tumor,0.9991279244422913
MaskRCNN,dataset/test/no_tumor/no1180.jpg,no_tumor,no_tumor,0.9998984336853027
MaskRCNN,dataset/test/no_tumor/no1221.jpg,no_tumor,no_tumor,0.999967098236084
MaskRCNN,dataset/test/no_tumor/no1235.jpg,no_tumor,no_tumor,0.9459481835365295
MaskRCNN,dataset/test/no_tumor/no1209.jpg,no_tumor,no_tumor,0.9999332427978516
MaskRCNN,dataset/test/no_tumor/no1208.jpg,no_tumor,no_tumor,0.9998761415481567
MaskRCNN,dataset/test/no_tumor/no1234.jpg,no_tumor,no_tumor,0.9999982118606567
MaskRCNN,dataset/test/no_tumor/no1220.jpg,no_tumor,no_tumor,0.9984920024871826
MaskRCNN,dataset/test/no_tumor/no1181.jpg,no_tumor,no_tumor,0.9999707937240601
MaskRCNN,dataset/test/no_tumor/no1195.jpg,no_tumor,no_tumor,0.9623001217842102
MaskRCNN,dataset/test/no_tumor/no1142.jpg,no_tumor,no_tumor,1.0
MaskRCNN,dataset/test/no_tumor/no1156.jpg,no_tumor,no_tumor,0.9996708631515503
MaskRCNN,dataset/test/no_tumor/no1140.jpg,no_tumor,no_tumor,0.9999562501907349
MaskRCNN,dataset/test/no_tumor/no1154.jpg,no_tumor,no_tumor,0.9999829530715942
MaskRCNN,dataset/test/no_tumor/no1168.jpg,no_tumor,no_tumor,0.999976396560669
MaskRCNN,dataset/test/no_tumor/no1183.jpg,no_tumor,no_tumor,0.999769389629364
MaskRCNN,dataset/test/no_tumor/no1197.jpg,no_tumor,no_tumor,0.9977594614028931
MaskRCNN,dataset/test/no_tumor/no1236.jpg,no_tumor,no_tumor,0.9999885559082031
MaskRCNN,dataset/test/no_tumor/no1222.jpg,no_tumor,no_tumor,0.999715268611908
MaskRCNN,dataset/test/no_tumor/no1223.jpg,no_tumor,no_tumor,0.9999147653579712
MaskRCNN,dataset/test/no_tumor/no1237.jpg,no_tumor,no_tumor,0.9999895095825195
MaskRCNN,dataset/test/no_tumor/no1196.jpg,no_tumor,no_tumor,0.9999897480010986
MaskRCNN,dataset/test/no_tumor/no1182.jpg,no_tumor,no_tumor,0.9999485015869141
MaskRCNN,dataset/test/no_tumor/no1169.jpg,no_tumor,no_tumor,0.9998176693916321
MaskRCNN,dataset/test/no_tumor/no1155.jpg,no_tumor,no_tumor,0.9999785423278809
MaskRCNN,dataset/test/no_tumor/no1141.jpg,no_tumor,no_tumor,0.9991810917854309
MaskRCNN,dataset/test/no_tumor/no1179.jpg,no_tumor,no_tumor,0.9998001456260681
MaskRCNN,dataset/test/no_tumor/no1145.jpg,no_tumor,no_tumor,0.9997335076332092
MaskRCNN,dataset/test/no_tumor/no1151.jpg,no_tumor,no_tumor,0.9999616146087646
MaskRCNN,dataset/test/no_tumor/no1186.jpg,no_tumor,no_tumor,0.9997267127037048
MaskRCNN,dataset/test/no_tumor/no1192.jpg,no_tumor,no_tumor,0.999942421913147
MaskRCNN,dataset/test/no_tumor/no1233.jpg,no_tumor,no_tumor,0.9998736381530762
MaskRCNN,dataset/test/no_tumor/no1227.jpg,no_tumor,no_tumor,0.999985933303833
MaskRCNN,dataset/test/no_tumor/no1226.jpg,no_tumor,no_tumor,0.9991922974586487
MaskRCNN,dataset/test/no_tumor/no1232.jpg,no_tumor,no_tumor,0.9990071654319763
MaskRCNN,dataset/test/no_tumor/no1193.jpg,no_tumor,no_tumor,0.9975825548171997
MaskRCNN,dataset/test/no_tumor/no1187.jpg,no_tumor,no_tumor,0.9999771118164062
MaskRCNN,dataset/test/no_tumor/no1150.jpg,no_tumor,no_tumor,0.9999992847442627
MaskRCNN,dataset/test/no_tumor/no1144.jpg,no_tumor,no_tumor,0.9999470710754395
MaskRCNN,dataset/test/no_tumor/no1178.jpg,no_tumor,no_tumor,0.9999821186065674
MaskRCNN,dataset/test/no_tumor/no1152.jpg,no_tumor,no_tumor,0.9999829530715942
MaskRCNN,dataset/test/no_tumor/no1146.jpg,no_tumor,no_tumor,0.9999967813491821
MaskRCNN,dataset/test/no_tumor/no1191.jpg,no_tumor,no_tumor,0.99692302942276
MaskRCNN,dataset/test/no_tumor/no1185.jpg,no_tumor,no_tumor,0.9999676942825317
MaskRCNN,dataset/test/no_tumor/no1218.jpg,no_tumor,no_tumor,0.9999988079071045
MaskRCNN,dataset/test/no_tumor/no1224.jpg,no_tumor,no_tumor,0.9999314546585083
MaskRCNN,dataset/test/no_tumor/no1230.jpg,no_tumor,no_tumor,0.9990573525428772
MaskRCNN,dataset/test/no_tumor/no1231.jpg,no_tumor,no_tumor,0.999345600605011
MaskRCNN,dataset/test/no_tumor/no1225.jpg,no_tumor,no_tumor,0.9993873834609985
MaskRCNN,dataset/test/no_tumor/no1219.jpg,no_tumor,no_tumor,0.9996808767318726
MaskRCNN,dataset/test/no_tumor/no1184.jpg,no_tumor,no_tumor,0.9999805688858032
MaskRCNN,dataset/test/no_tumor/no1190.jpg,no_tumor,no_tumor,0.9999990463256836
MaskRCNN,dataset/test/no_tumor/no1147.jpg,no_tumor,no_tumor,0.9997419714927673
MaskRCNN,dataset/test/no_tumor/no1153.jpg,no_tumor,no_tumor,0.9999949932098389
MaskRCNN,dataset/test/no_tumor/no1134.jpg,no_tumor,no_tumor,0.9999794960021973
MaskRCNN,dataset/test/no_tumor/no1120.jpg,no_tumor,no_tumor,0.9991981387138367
MaskRCNN,dataset/test/no_tumor/no1108.jpg,no_tumor,no_tumor,0.9999561309814453
MaskRCNN,dataset/test/no_tumor/no1242.jpg,no_tumor,no_tumor,0.9999607801437378
MaskRCNN,dataset/test/no_tumor/no1256.jpg,no_tumor,no_tumor,0.9999873638153076
MaskRCNN,dataset/test/no_tumor/no1054.jpg,no_tumor,no_tumor,0.9999734163284302
MaskRCNN,dataset/test/no_tumor/no1068.jpg,no_tumor,no_tumor,0.9999896287918091
MaskRCNN,dataset/test/no_tumor/no1083.jpg,no_tumor,no_tumor,0.9999996423721313
MaskRCNN,dataset/test/no_tumor/no1097.jpg,no_tumor,no_tumor,0.9999839067459106
MaskRCNN,dataset/test/no_tumor/no1096.jpg,no_tumor,no_tumor,0.9999982118606567
MaskRCNN,dataset/test/no_tumor/no1082.jpg,no_tumor,no_tumor,0.9999675750732422
MaskRCNN,dataset/test/no_tumor/no1069.jpg,no_tumor,no_tumor,0.9999269247055054
MaskRCNN,dataset/test/no_tumor/no1055.jpg,no_tumor,no_tumor,0.9948948621749878
MaskRCNN,dataset/test/no_tumor/no1257.jpg,no_tumor,no_tumor,0.9999990463256836
MaskRCNN,dataset/test/no_tumor/no1243.jpg,no_tumor,no_tumor,0.9999151229858398
MaskRCNN,dataset/test/no_tumor/no1109.jpg,no_tumor,no_tumor,0.9992098808288574
MaskRCNN,dataset/test/no_tumor/no1121.jpg,no_tumor,no_tumor,0.9999281167984009
MaskRCNN,dataset/test/no_tumor/no1135.jpg,no_tumor,no_tumor,0.9999809265136719
MaskRCNN,dataset/test/no_tumor/no1123.jpg,no_tumor,no_tumor,0.9999904632568359
MaskRCNN,dataset/test/no_tumor/no1137.jpg,no_tumor,no_tumor,0.9998290538787842
MaskRCNN,dataset/test/no_tumor/no1255.jpg,no_tumor,no_tumor,0.9998140931129456
MaskRCNN,dataset/test/no_tumor/no1241.jpg,no_tumor,no_tumor,0.9998469352722168
MaskRCNN,dataset/test/no_tumor/no1269.jpg,no_tumor,no_tumor,0.9999605417251587
MaskRCNN,dataset/test/no_tumor/no1057.jpg,no_tumor,no_tumor,0.9999518394470215
MaskRCNN,dataset/test/no_tumor/no1094.jpg,no_tumor,no_tumor,0.9999762773513794
MaskRCNN,dataset/test/no_tumor/no1080.jpg,no_tumor,no_tumor,0.9999760389328003
MaskRCNN,dataset/test/no_tumor/no1081.jpg,no_tumor,no_tumor,0.9999356269836426
MaskRCNN,dataset/test/no_tumor/no1095.jpg,no_tumor,no_tumor,0.9999732971191406
MaskRCNN,dataset/test/no_tumor/no1056.jpg,no_tumor,no_tumor,0.9999922513961792
MaskRCNN,dataset/test/no_tumor/no1268.jpg,no_tumor,no_tumor,0.999971866607666
MaskRCNN,dataset/test/no_tumor/no1240.jpg,no_tumor,no_tumor,0.9997618794441223
MaskRCNN,dataset/test/no_tumor/no1254.jpg,no_tumor,no_tumor,0.9999101161956787
MaskRCNN,dataset/test/no_tumor/no1136.jpg,no_tumor,no_tumor,0.999984622001648
MaskRCNN,dataset/test/no_tumor/no1122.jpg,no_tumor,no_tumor,0.9999682903289795
MaskRCNN,dataset/test/no_tumor/no1126.jpg,no_tumor,no_tumor,0.9999867677688599
MaskRCNN,dataset/test/no_tumor/no1132.jpg,no_tumor,no_tumor,0.9996412992477417
MaskRCNN,dataset/test/no_tumor/no1250.jpg,no_tumor,no_tumor,0.9999722242355347
MaskRCNN,dataset/test/no_tumor/no1244.jpg,no_tumor,no_tumor,0.9999905824661255
MaskRCNN,dataset/test/no_tumor/no1052.jpg,no_tumor,no_tumor,0.9997585415840149
MaskRCNN,dataset/test/no_tumor/no1091.jpg,no_tumor,no_tumor,0.9998769760131836
MaskRCNN,dataset/test/no_tumor/no1085.jpg,no_tumor,no_tumor,0.9999890327453613
MaskRCNN,dataset/test/no_tumor/no1084.jpg,no_tumor,no_tumor,0.9999920129776001
MaskRCNN,dataset/test/no_tumor/no1090.jpg,no_tumor,no_tumor,0.9998903274536133
MaskRCNN,dataset/test/no_tumor/no1053.jpg,no_tumor,no_tumor,0.9999393224716187
MaskRCNN,dataset/test/no_tumor/no1245.jpg,no_tumor,no_tumor,0.9999934434890747
MaskRCNN,dataset/test/no_tumor/no1251.jpg,no_tumor,no_tumor,0.9999257326126099
MaskRCNN,dataset/test/no_tumor/no1133.jpg,no_tumor,no_tumor,0.99991774559021
MaskRCNN,dataset/test/no_tumor/no1127.jpg,no_tumor,no_tumor,0.9999954700469971
MaskRCNN,dataset/test/no_tumor/no1119.jpg,no_tumor,no_tumor,0.999976634979248
MaskRCNN,dataset/test/no_tumor/no1131.jpg,no_tumor,no_tumor,0.9997664093971252
MaskRCNN,dataset/test/no_tumor/no1125.jpg,no_tumor,no_tumor,0.9999496936798096
MaskRCNN,dataset/test/no_tumor/no1247.jpg,no_tumor,no_tumor,0.9999908208847046
MaskRCNN,dataset/test/no_tumor/no1253.jpg,no_tumor,no_tumor,0.9998313188552856
MaskRCNN,dataset/test/no_tumor/no1079.jpg,no_tumor,no_tumor,0.9999901056289673
MaskRCNN,dataset/test/no_tumor/no1051.jpg,no_tumor,no_tumor,0.9999932050704956
MaskRCNN,dataset/test/no_tumor/no1086.jpg,no_tumor,no_tumor,0.9999927282333374
MaskRCNN,dataset/test/no_tumor/no1092.jpg,no_tumor,no_tumor,0.9999923706054688
MaskRCNN,dataset/test/no_tumor/no1093.jpg,no_tumor,no_tumor,0.9999954700469971
MaskRCNN,dataset/test/no_tumor/no1087.jpg,no_tumor,no_tumor,0.9999736547470093
MaskRCNN,dataset/test/no_tumor/no1078.jpg,no_tumor,no_tumor,0.9999771118164062
MaskRCNN,dataset/test/no_tumor/no1252.jpg,no_tumor,no_tumor,0.9999960660934448
MaskRCNN,dataset/test/no_tumor/no1246.jpg,no_tumor,no_tumor,0.9991171956062317
MaskRCNN,dataset/test/no_tumor/no1124.jpg,no_tumor,no_tumor,0.9999349117279053
MaskRCNN,dataset/test/no_tumor/no1130.jpg,no_tumor,no_tumor,0.9999173879623413
MaskRCNN,dataset/test/no_tumor/no1118.jpg,no_tumor,no_tumor,0.9999895095825195
MaskRCNN,dataset/test/no_tumor/no1115.jpg,no_tumor,no_tumor,0.9999938011169434
MaskRCNN,dataset/test/no_tumor/no1101.jpg,no_tumor,no_tumor,0.9998570680618286
MaskRCNN,dataset/test/no_tumor/no1129.jpg,no_tumor,no_tumor,0.9994297623634338
MaskRCNN,dataset/test/no_tumor/no1263.jpg,no_tumor,no_tumor,0.999937891960144
MaskRCNN,dataset/test/no_tumor/no1061.jpg,no_tumor,no_tumor,0.9996067881584167
MaskRCNN,dataset/test/no_tumor/no1075.jpg,no_tumor,no_tumor,0.9999837875366211
MaskRCNN,dataset/test/no_tumor/no1074.jpg,no_tumor,no_tumor,0.9999972581863403
MaskRCNN,dataset/test/no_tumor/no1060.jpg,no_tumor,no_tumor,0.9999889135360718
MaskRCNN,dataset/test/no_tumor/no1262.jpg,no_tumor,no_tumor,0.9999847412109375
MaskRCNN,dataset/test/no_tumor/no1128.jpg,no_tumor,no_tumor,0.9999186992645264
MaskRCNN,dataset/test/no_tumor/no1100.jpg,no_tumor,no_tumor,0.999904990196228
MaskRCNN,dataset/test/no_tumor/no1114.jpg,no_tumor,no_tumor,0.9999990463256836
MaskRCNN,dataset/test/no_tumor/no1102.jpg,no_tumor,no_tumor,0.9999085664749146
MaskRCNN,dataset/test/no_tumor/no1116.jpg,no_tumor,no_tumor,0.9999605417251587
MaskRCNN,dataset/test/no_tumor/no1274.jpg,no_tumor,no_tumor,0.9999637603759766
MaskRCNN,dataset/test/no_tumor/no1260.jpg,no_tumor,no_tumor,0.9999954700469971
MaskRCNN,dataset/test/no_tumor/no1248.jpg,no_tumor,no_tumor,0.9999672174453735
MaskRCNN,dataset/test/no_tumor/no1076.jpg,no_tumor,no_tumor,0.9999889135360718
MaskRCNN,dataset/test/no_tumor/no1062.jpg,no_tumor,no_tumor,0.9999895095825195
MaskRCNN,dataset/test/no_tumor/no1089.jpg,no_tumor,no_tumor,0.9999804496765137
MaskRCNN,dataset/test/no_tumor/no1088.jpg,no_tumor,no_tumor,0.9999949932098389
MaskRCNN,dataset/test/no_tumor/no1063.jpg,no_tumor,no_tumor,0.9998683929443359
MaskRCNN,dataset/test/no_tumor/no1077.jpg,no_tumor,no_tumor,0.9999674558639526
MaskRCNN,dataset/test/no_tumor/no1249.jpg,no_tumor,no_tumor,0.9998646974563599
MaskRCNN,dataset/test/no_tumor/no1261.jpg,no_tumor,no_tumor,0.9998120665550232
MaskRCNN,dataset/test/no_tumor/no1275.jpg,no_tumor,no_tumor,0.9995707869529724
MaskRCNN,dataset/test/no_tumor/no1117.jpg,no_tumor,no_tumor,0.9999940395355225
MaskRCNN,dataset/test/no_tumor/no1103.jpg,no_tumor,no_tumor,0.9997953772544861
MaskRCNN,dataset/test/no_tumor/no1107.jpg,no_tumor,no_tumor,0.9999397993087769
MaskRCNN,dataset/test/no_tumor/no1113.jpg,no_tumor,no_tumor,0.9999651908874512
MaskRCNN,dataset/test/no_tumor/no1259.jpg,no_tumor,no_tumor,0.9997286200523376
MaskRCNN,dataset/test/no_tumor/no1271.jpg,no_tumor,no_tumor,0.9999814033508301
MaskRCNN,dataset/test/no_tumor/no1265.jpg,no_tumor,no_tumor,0.9999947547912598
MaskRCNN,dataset/test/no_tumor/no1073.jpg,no_tumor,no_tumor,0.999951958656311
MaskRCNN,dataset/test/no_tumor/no1067.jpg,no_tumor,no_tumor,0.9999880790710449
MaskRCNN,dataset/test/no_tumor/no1098.jpg,no_tumor,no_tumor,0.9999908208847046
MaskRCNN,dataset/test/no_tumor/no1099.jpg,no_tumor,no_tumor,0.999994158744812
MaskRCNN,dataset/test/no_tumor/no1066.jpg,no_tumor,no_tumor,0.9999979734420776
MaskRCNN,dataset/test/no_tumor/no1072.jpg,no_tumor,no_tumor,0.9999963045120239
MaskRCNN,dataset/test/no_tumor/no1264.jpg,no_tumor,no_tumor,0.9978078007698059
MaskRCNN,dataset/test/no_tumor/no1270.jpg,no_tumor,no_tumor,0.9999462366104126
MaskRCNN,dataset/test/no_tumor/no1258.jpg,no_tumor,no_tumor,0.9999897480010986
MaskRCNN,dataset/test/no_tumor/no1112.jpg,no_tumor,no_tumor,0.9999986886978149
MaskRCNN,dataset/test/no_tumor/no1106.jpg,no_tumor,no_tumor,0.9999972581863403
MaskRCNN,dataset/test/no_tumor/no1138.jpg,no_tumor,no_tumor,0.9999960660934448
MaskRCNN,dataset/test/no_tumor/no1110.jpg,no_tumor,no_tumor,0.9999794960021973
MaskRCNN,dataset/test/no_tumor/no1104.jpg,no_tumor,no_tumor,0.9999959468841553
MaskRCNN,dataset/test/no_tumor/no1266.jpg,no_tumor,no_tumor,0.9999710321426392
MaskRCNN,dataset/test/no_tumor/no1272.jpg,no_tumor,no_tumor,0.999954342842102
MaskRCNN,dataset/test/no_tumor/no1058.jpg,no_tumor,no_tumor,0.9999978542327881
MaskRCNN,dataset/test/no_tumor/no1064.jpg,no_tumor,no_tumor,0.9982665181159973
MaskRCNN,dataset/test/no_tumor/no1070.jpg,no_tumor,no_tumor,0.999819815158844
MaskRCNN,dataset/test/no_tumor/no1071.jpg,no_tumor,no_tumor,0.9998413324356079
MaskRCNN,dataset/test/no_tumor/no1065.jpg,no_tumor,no_tumor,0.9999982118606567
MaskRCNN,dataset/test/no_tumor/no1059.jpg,no_tumor,no_tumor,0.9998254179954529
MaskRCNN,dataset/test/no_tumor/no1273.jpg,no_tumor,no_tumor,0.9999961853027344
MaskRCNN,dataset/test/no_tumor/no1267.jpg,no_tumor,no_tumor,0.9999674558639526
MaskRCNN,dataset/test/no_tumor/no1105.jpg,no_tumor,no_tumor,0.9999961853027344
MaskRCNN,dataset/test/no_tumor/no1111.jpg,no_tumor,no_tumor,0.9999755620956421
MaskRCNN,dataset/test/no_tumor/no1139.jpg,no_tumor,no_tumor,0.9998816251754761
MaskRCNN,dataset/test/no_tumor/no1176.jpg,no_tumor,no_tumor,0.9990028738975525
MaskRCNN,dataset/test/no_tumor/no1162.jpg,no_tumor,no_tumor,0.9999768733978271
MaskRCNN,dataset/test/no_tumor/no1189.jpg,no_tumor,no_tumor,0.999323844909668
MaskRCNN,dataset/test/no_tumor/no1200.jpg,no_tumor,no_tumor,0.9998014569282532
MaskRCNN,dataset/test/no_tumor/no1214.jpg,no_tumor,no_tumor,0.9999537467956543
MaskRCNN,dataset/test/no_tumor/no1228.jpg,no_tumor,no_tumor,0.9983711838722229
MaskRCNN,dataset/test/no_tumor/no1229.jpg,no_tumor,no_tumor,0.9999485015869141
MaskRCNN,dataset/test/no_tumor/no1215.jpg,no_tumor,no_tumor,0.9997921586036682
MaskRCNN,dataset/test/no_tumor/no1201.jpg,no_tumor,no_tumor,0.999868631362915
MaskRCNN,dataset/test/no_tumor/no1188.jpg,no_tumor,no_tumor,0.999992847442627
MaskRCNN,dataset/test/no_tumor/no1163.jpg,no_tumor,no_tumor,0.9999973773956299
