model,file,true,pred,conf
YOLOv8,dataset/test/no_tumor/no1157.jpg,no_tumor,no_tumor,0.9997885823249817
YOLOv8,dataset/test/no_tumor/no1143.jpg,no_tumor,no_tumor,0.9987316727638245
YOLOv8,dataset/test/no_tumor/no1194.jpg,no_tumor,no_tumor,0.9995429515838623
YOLOv8,dataset/test/no_tumor/no1180.jpg,no_tumor,no_tumor,0.9967196583747864
YOLOv8,dataset/test/no_tumor/no1221.jpg,no_tumor,no_tumor,0.9994282126426697
YOLOv8,dataset/test/no_tumor/no1235.jpg,no_tumor,no_tumor,0.9718402028083801
YOLOv8,dataset/test/no_tumor/no1209.jpg,no_tumor,no_tumor,0.9973944425582886
YOLOv8,dataset/test/no_tumor/no1208.jpg,no_tumor,no_tumor,0.9976512789726257
YOLOv8,dataset/test/no_tumor/no1234.jpg,no_tumor,no_tumor,0.99981290102005
YOLOv8,dataset/test/no_tumor/no1220.jpg,no_tumor,no_tumor,0.9989979863166809
YOLOv8,dataset/test/no_tumor/no1181.jpg,no_tumor,no_tumor,0.9789029359817505
YOLOv8,dataset/test/no_tumor/no1195.jpg,no_tumor,no_tumor,0.9691724181175232
YOLOv8,dataset/test/no_tumor/no1142.jpg,no_tumor,no_tumor,0.9993634819984436
YOLOv8,dataset/test/no_tumor/no1156.jpg,no_tumor,no_tumor,0.9976673722267151
YOLOv8,dataset/test/no_tumor/no1140.jpg,no_tumor,no_tumor,0.9993701577186584
YOLOv8,dataset/test/no_tumor/no1154.jpg,no_tumor,no_tumor,0.9997987151145935
YOLOv8,dataset/test/no_tumor/no1168.jpg,no_tumor,no_tumor,0.9962461590766907
YOLOv8,dataset/test/no_tumor/no1183.jpg,no_tumor,no_tumor,0.9999204874038696
YOLOv8,dataset/test/no_tumor/no1197.jpg,no_tumor,no_tumor,0.8957398533821106
YOLOv8,dataset/test/no_tumor/no1236.jpg,no_tumor,no_tumor,0.9992038607597351
YOLOv8,dataset/test/no_tumor/no1222.jpg,no_tumor,no_tumor,0.9998334646224976
YOLOv8,dataset/test/no_tumor/no1223.jpg,no_tumor,no_tumor,0.9997944235801697
YOLOv8,dataset/test/no_tumor/no1237.jpg,no_tumor,no_tumor,0.9788069128990173
YOLOv8,dataset/test/no_tumor/no1196.jpg,no_tumor,no_tumor,0.9994742274284363
YOLOv8,dataset/test/no_tumor/no1182.jpg,no_tumor,no_tumor,0.9989755153656006
YOLOv8,dataset/test/no_tumor/no1169.jpg,no_tumor,no_tumor,0.991061806678772
YOLOv8,dataset/test/no_tumor/no1155.jpg,no_tumor,no_tumor,0.9999616146087646
YOLOv8,dataset/test/no_tumor/no1141.jpg,no_tumor,no_tumor,0.9991796612739563
YOLOv8,dataset/test/no_tumor/no1179.jpg,no_tumor,no_tumor,0.997385561466217
YOLOv8,dataset/test/no_tumor/no1145.jpg,no_tumor,no_tumor,0.9995326995849609
YOLOv8,dataset/test/no_tumor/no1151.jpg,no_tumor,no_tumor,0.9997939467430115
YOLOv8,dataset/test/no_tumor/no1186.jpg,no_tumor,no_tumor,0.9995357990264893
YOLOv8,dataset/test/no_tumor/no1192.jpg,no_tumor,no_tumor,0.9987834095954895
YOLOv8,dataset/test/no_tumor/no1233.jpg,no_tumor,no_tumor,0.99989914894104
YOLOv8,dataset/test/no_tumor/no1227.jpg,no_tumor,no_tumor,0.9996902942657471
YOLOv8,dataset/test/no_tumor/no1226.jpg,no_tumor,no_tumor,0.9993403553962708
YOLOv8,dataset/test/no_tumor/no1232.jpg,no_tumor,no_tumor,0.9984012246131897
YOLOv8,dataset/test/no_tumor/no1193.jpg,no_tumor,no_tumor,0.9990962743759155
YOLOv8,dataset/test/no_tumor/no1187.jpg,no_tumor,no_tumor,0.997944176197052
YOLOv8,dataset/test/no_tumor/no1150.jpg,no_tumor,no_tumor,0.9993182420730591
YOLOv8,dataset/test/no_tumor/no1144.jpg,no_tumor,no_tumor,0.9976879358291626
YOLOv8,dataset/test/no_tumor/no1178.jpg,no_tumor,no_tumor,0.9998341798782349
YOLOv8,dataset/test/no_tumor/no1152.jpg,no_tumor,no_tumor,0.9997722506523132
YOLOv8,dataset/test/no_tumor/no1146.jpg,no_tumor,no_tumor,0.9979686141014099
YOLOv8,dataset/test/no_tumor/no1191.jpg,no_tumor,no_tumor,0.947298526763916
YOLOv8,dataset/test/no_tumor/no1185.jpg,no_tumor,no_tumor,0.9993826150894165
YOLOv8,dataset/test/no_tumor/no1218.jpg,no_tumor,no_tumor,0.9789257049560547
YOLOv8,dataset/test/no_tumor/no1224.jpg,no_tumor,no_tumor,0.9998849630355835
YOLOv8,dataset/test/no_tumor/no1230.jpg,no_tumor,no_tumor,0.9999561309814453
YOLOv8,dataset/test/no_tumor/no1231.jpg,no_tumor,no_tumor,0.9997281432151794
YOLOv8,dataset/test/no_tumor/no1225.jpg,no_tumor,no_tumor,0.9995256662368774
YOLOv8,dataset/test/no_tumor/no1219.jpg,no_tumor,no_tumor,0.9982390403747559
YOLOv8,dataset/test/no_tumor/no1184.jpg,no_tumor,no_tumor,0.9989244341850281
YOLOv8,dataset/test/no_tumor/no1190.jpg,no_tumor,no_tumor,0.9830241203308105
YOLOv8,dataset/test/no_tumor/no1147.jpg,no_tumor,no_tumor,0.9989442229270935
YOLOv8,dataset/test/no_tumor/no1153.jpg,no_tumor,no_tumor,0.9974274039268494
YOLOv8,dataset/test/no_tumor/no1134.jpg,no_tumor,no_tumor,0.9993447661399841
YOLOv8,dataset/test/no_tumor/no1120.jpg,no_tumor,no_tumor,0.9998505115509033
YOLOv8,dataset/test/no_tumor/no1108.jpg,no_tumor,no_tumor,0.9995806813240051
YOLOv8,dataset/test/no_tumor/no1242.jpg,no_tumor,no_tumor,0.999202311038971
YOLOv8,dataset/test/no_tumor/no1256.jpg,no_tumor,no_tumor,0.9999731779098511
YOLOv8,dataset/test/no_tumor/no1054.jpg,no_tumor,no_tumor,0.996995210647583
YOLOv8,dataset/test/no_tumor/no1068.jpg,no_tumor,no_tumor,0.9930902123451233
YOLOv8,dataset/test/no_tumor/no1083.jpg,no_tumor,no_tumor,0.9993864297866821
YOLOv8,dataset/test/no_tumor/no1097.jpg,no_tumor,no_tumor,0.9966291785240173
